"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.759776817376733,0.0431684362873202,0.483651116755791,15,30,6
0.736026638177946,0.129308911613422,0.562306895432994,20,38,5
0.717952517874849,0.0847393172334414,0.884218266573735,31,25,4
0.681182480237702,0.182898044771864,0.697426939255092,33,65,7
0.720300652087244,0.135677822636557,0.601346066344995,24,42,9
0.730899106176189,0.0623774626099039,0.705919674180914,22,53,3
0.726679531967546,0.0924770233216695,0.992655198306311,17,47,7
0.719056834772264,0.035008083891822,0.770676273542922,43,62,6
0.726837964137712,0.113579244552879,0.921986388226505,38,33,9
0.723114384583439,0.0691040001446381,0.457907467952464,27,34,4
0.725756737963799,0.144395479638013,0.824165209287312,34,45,5
0.722096923066963,0.180035290040658,0.633981261188164,28,11,9
0.725237248283476,0.0112255311430199,0.867861017361283,49,21,7
0.653639675136278,0.117475686450722,0.411433585172053,36,70,6
0.719095965676753,0.0568793930035317,0.665092706864234,8,58,8
0.713961621478093,0.103810435538064,0.96277484565042,12,14,8
0.724958506624038,0.190654822055134,0.819728409007657,47,52,10
0.751666304650914,0.157370465387474,0.524883910524659,44,16,3
0.719372614024236,0.022948022865341,0.509669611384161,41,22,10
0.71407431158589,0.170800040790462,0.739589946719352,11,59,3
0.726282525940821,0.0250240502630853,0.476743655817125,9,35,6
0.719605718959803,0.0257761920409645,0.552785305973879,17,29,3
0.759407412966007,0.160226975293039,0.489585006819302,16,30,6
0.749238626300885,0.0914344364886133,0.409898739875198,14,29,7
0.724099837568792,0.0757802145811027,0.434631165447475,16,32,6
0.717040615421734,0.0979876648785648,0.857889929067268,11,30,6
0.718163225219947,0.0679305617013884,0.493723712913307,21,30,7
0.755808907739353,0.159659847059558,0.455806449509445,13,16,6
0.717088692999667,0.158695856673382,0.482297463160338,30,29,8
0.750517080193559,0.0449338073124406,0.467968498046921,13,13,6
0.6872008591022,0.0429008383746147,0.414578302585064,13,60,6
0.725029847300614,0.103778534646225,0.999897401070455,17,27,5
0.751524496277028,0.0721328487799214,0.486710636776409,24,26,6
0.729313588170408,0.120507336260902,0.714937113919435,32,29,6
0.739889798964565,0.0769107991535193,0.953815252481867,41,15,4
0.722320315482512,0.130311812888419,0.816183506807918,46,13,3
0.752937826460227,0.092264025470007,0.494565968492372,33,30,6
0.738714696878036,0.137746241735762,0.426735267226957,22,26,8
0.724011908907919,0.137017669491426,0.482726436014602,12,29,6
0.708102348509819,0.134096571950503,0.726096614185395,35,65,9
0.708712901756559,0.195439430772786,0.630453867388004,18,57,6
0.75135129813059,0.174736964587967,0.48288625965612,28,47,8
0.700095246598608,0.153298760004274,0.859596409643488,41,56,7
0.747490060605091,0.096315070112767,0.447299223098327,12,30,6
0.738586641318472,0.0539252729326277,0.570846664482402,49,31,10
0.749783416568412,0.145908868930461,0.466731914518541,48,31,8
0.743539847998291,0.0760003365459922,0.666454836049071,42,41,9
0.727072499344615,0.0722020341628231,0.778116941682808,26,27,8
0.729073575346163,0.161482448115237,0.473966391131027,11,24,6
0.75549617837348,0.125850388110075,0.491227892941562,17,29,5
0.679968447106426,0.0359200999184418,0.984345530317351,48,63,3
0.724236545919698,0.0469303509909867,0.511182231646134,9,30,6
0.730446463041447,0.0533704433096689,0.511028956210846,29,14,5
0.715269289244695,0.121007672381566,0.961168810844515,12,49,9
0.710834131441092,0.185500658566244,0.9112637395937,34,48,5
0.70595722300629,0.164634351850334,0.949672142084781,33,63,9
0.718649149880775,0.107333971809417,0.704735428977944,29,65,10
0.73401020038524,0.127752959523829,0.478493091356517,15,24,6
0.740540633285707,0.0434156419407423,0.44101738067219,19,28,7
0.702340038242676,0.0564843557693297,0.605022279267712,35,54,5
0.722189574815305,0.0452657299979171,0.885875586108817,42,17,4
0.723675066261371,0.0292077854375564,0.792504668483743,29,14,3
0.715937049013758,0.136703210976715,0.596123876199685,38,58,9
0.72981198326936,0.144669637731486,0.996605783163896,40,12,5
0.741600422667552,0.143319381454703,0.427066933236533,15,30,6
0.744896194345702,0.0440450487909701,0.47067965310188,14,28,6
0.737130551374293,0.171675984260048,0.489210570885687,24,49,6
0.714439562764815,0.107919866597387,0.726517945017992,34,49,10
0.712838749486673,0.0529966834650305,0.582285110514984,20,49,7
0.729118334089797,0.0432192724296474,0.628858620215394,36,30,5
0.716449970320185,0.0448069867770033,0.486587097562152,16,29,7
0.723002989074418,0.0646169109903718,0.776307588861743,8,47,3
0.700887085244356,0.144819401242824,0.509761961957393,26,55,7
0.724591518916512,0.0339058021425828,0.732168846704485,33,19,9
0.682015415938807,0.198429915616468,0.449850239885552,34,69,7
0.748841636539928,0.15996080096494,0.468419069525622,15,31,6
0.731759919622545,0.0693367478761403,0.696586187582836,17,40,4
0.734094815424275,0.17708937774745,0.684569938043551,30,43,8
0.696064281919889,0.0240380084122508,0.405484524174966,16,16,9
0.743772074580515,0.0700952816990763,0.666855174735002,16,23,8
0.711828314519082,0.172346506448935,0.612447069823369,34,66,7
0.735849551912646,0.195339668981212,0.948780815506494,11,14,9
0.715189168371868,0.0387299935161392,0.533768376260903,46,11,5
0.733035768300696,0.199011336470144,0.432666682931781,50,19,4
0.744030154004635,0.064119369597526,0.483694939385351,22,29,5
0.71982343667447,0.0274532193318485,0.475289207914082,17,30,6
0.730312534248227,0.105451175850509,0.411488334435038,10,28,5
0.704782964467709,0.0663060954919364,0.687251459213486,22,58,3
0.72703738856938,0.0555235225910135,0.485562867144728,33,34,9
0.735026219032966,0.113420885283337,0.475054329782056,13,15,6
0.721355676036348,0.136034396959958,0.595205954520172,40,39,7
0.739435511658853,0.0365777683987073,0.682708144005807,43,45,7
0.745355502708959,0.0623977399573545,0.552466679432103,13,30,6
0.72453079625961,0.0461023375318386,0.729796385182766,37,25,10
0.723974327993537,0.0742478563963366,0.633540278472705,34,37,9
0.722990354157112,0.116010132615184,0.428115035310201,24,55,6
0.703134849275294,0.105656648397224,0.471178841220867,33,64,10
0.714683426847592,0.0897718860900798,0.879810847906349,40,18,8
0.723036850867416,0.0431896732000234,0.480709308271274,12,23,5
0.726228041282389,0.144228949583091,0.743365792275034,47,17,5
0.688804947884481,0.072425023308408,0.753997601108393,21,65,6
0.744158257029677,0.160043294722626,0.812950587506313,15,36,9
0.736319730513762,0.0985995402245061,0.714477276657196,11,18,4
0.725501225087063,0.190253526233793,0.601878275939683,34,19,10
0.721663802396783,0.0644783345198049,0.652872784181544,10,14,9
0.745422541914477,0.134759553482453,0.881323542029923,23,15,4
0.746436647975431,0.160106257644009,0.738886892978158,16,23,7
0.689038389253518,0.0855126790489536,0.516406731726741,35,61,9
0.732460060365278,0.0957225600537052,0.983727054393711,47,28,5
0.723520884411754,0.0314000645354274,0.626585348220821,23,32,6
0.747042989603827,0.061171302787703,0.664839948060975,15,29,6
0.753961006672284,0.163395664057443,0.442336438847007,17,22,10
0.726475607879732,0.134480795068024,0.508336845635995,24,37,8
0.729396630252191,0.0873978302577441,0.460084796203487,22,43,7
0.700295465893706,0.0543186690615164,0.478221229635412,14,65,7
0.745257506352973,0.0617750101781497,0.594374814091856,48,16,4
0.734542941732597,0.134741035714317,0.491122573535238,22,31,6
0.741765801726565,0.116038352494375,0.822817008667625,48,16,6
0.750059879077667,0.0558507095943601,0.781444333073217,22,26,8
0.729101548007195,0.0932668934665434,0.830782972639101,30,47,5
0.698632412594302,0.197561467349147,0.450592274131998,28,40,7
0.739531762908956,0.155503708593128,0.806612003664346,35,48,9
0.729219690591058,0.162089860487231,0.75763506745561,28,39,4
0.737014234125557,0.153139822075231,0.568334575050626,17,30,6
0.708350437108446,0.168949636790736,0.693540235561691,28,59,7
0.722953157953158,0.0788270416968246,0.720102311877254,33,15,10
0.721343402042181,0.0140788379287301,0.439240496748546,50,23,4
0.708402001370797,0.0753550699100108,0.985667516822787,38,56,8
0.714938836620809,0.151968673097701,0.751288656178117,29,52,4
0.731619559157326,0.0217426967167342,0.969556312559918,32,51,7
0.725456527935627,0.0649642906506453,0.896451422033226,24,45,3
0.741172333413713,0.0690406042097136,0.968887956123846,30,18,9
0.738484755709925,0.0481751074186992,0.874890349979559,12,21,5
0.741742974459684,0.0779826589031285,0.634173307363549,12,16,10
0.719141649340231,0.0395578802236228,0.795814286575796,15,32,4
0.72253813901689,0.115751321138897,0.492041222226718,19,28,5
0.719428476302094,0.0907434488468198,0.993502428997075,39,60,8
0.704019153807024,0.0995521586996946,0.974162222016137,12,27,8
0.729916364269138,0.124649693547594,0.878527224943694,48,52,4
0.750947102247456,0.162548267133455,0.449070977573164,16,25,5
0.713128774244679,0.0640911755316914,0.449120548828319,43,49,8
0.748253645152375,0.121297556370834,0.603970491529303,44,21,4
0.717109388767838,0.116195238161283,0.782660480991844,46,66,5
0.72760060075635,0.160510717960122,0.561515998961209,17,29,7
0.728472881495346,0.179831548064987,0.785160147312237,31,46,10
0.729242982936268,0.125740627559917,0.826072243178496,39,46,8
0.754203940679101,0.0544430150048295,0.739802077240916,26,18,3
0.721789301726196,0.0811453135611489,0.417814113028254,12,38,3
0.712463516249593,0.0366476119706617,0.560657053796481,20,40,6
0.74445869152501,0.0657281893202802,0.934229826457705,50,25,7
0.736391682072807,0.0928536471427418,0.937563010522444,33,31,10
0.731434335214183,0.192702407026694,0.494451567538176,23,19,9
0.723032864267495,0.0639645533159701,0.494455697715655,25,31,6
0.709026678908513,0.0554754639518121,0.463719512426341,21,47,10
0.685847334537703,0.190218200034006,0.483512660478242,30,66,6
0.727543913634902,0.142866038356547,0.531903195463074,36,24,10
0.70503239551194,0.135991806419373,0.841785861936677,14,13,7
0.729901598602909,0.0542169370716391,0.816640975563927,9,53,6
0.706542243747212,0.199433522916492,0.844101635949174,42,70,6
0.746276782349601,0.154057104767985,0.963021413659956,8,18,10
0.732768678657218,0.153280138244759,0.520507649825048,20,26,10
0.656248608519034,0.0297247086239164,0.400612050190149,46,69,3
0.72744319848646,0.0450336177601619,0.418780290779425,9,16,3
0.67706080419332,0.0220366597520397,0.922471420935076,27,69,7
0.732506700355243,0.127630745947112,0.438332649923861,31,17,8
0.721929640022044,0.132870832180541,0.443300332356581,17,22,8
0.73479599843704,0.120861173809436,0.954473367007589,42,32,5
0.728817060192026,0.148797059318626,0.861014552035648,31,31,9
0.701713591730754,0.012649665274974,0.465634059524164,39,31,5
0.693957921401726,0.062984996810134,0.924734906998184,21,58,8
